City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
528,Marquette,US,2021-07-24 13:21:48,46.5333,-87.6335,69.24,96,100,9.78,light rain
529,Pimentel,PE,2021-07-24 13:21:08,-6.8367,-79.9342,66.0,83,90,3.0,mist
530,Skegness,GB,2021-07-24 13:21:49,53.1436,0.3363,71.22,79,100,16.22,overcast clouds
531,Poso,ID,2021-07-24 13:21:49,-1.3959,120.7524,77.5,87,47,3.85,scattered clouds
532,Williston,US,2021-07-24 13:16:51,48.147,-103.618,64.92,34,0,5.68,clear sky
533,Sonoita,MX,2021-07-24 13:21:49,31.85,-112.8333,78.53,61,99,5.26,overcast clouds
534,Beloha,MG,2021-07-24 13:21:50,-25.1667,45.05,64.96,58,79,12.37,broken clouds
535,Berbera,SO,2021-07-24 13:21:50,10.4396,45.0143,91.26,41,59,32.32,light rain
536,Sarrebourg,FR,2021-07-24 13:21:50,48.7333,7.05,81.21,72,46,10.47,scattered clouds
537,Riyadh,SA,2021-07-24 13:17:34,24.6877,46.7219,111.34,8,5,15.9,clear sky
538,Kuntaur,GM,2021-07-24 13:21:51,13.6667,-14.8833,90.14,45,90,7.47,overcast clouds
539,Cossato,IT,2021-07-24 13:21:51,45.5739,8.1817,91.76,51,81,2.51,very heavy rain
540,Cuyo,PH,2021-07-24 13:21:51,10.8525,121.0086,83.32,78,100,19.22,light rain
541,Decatur,US,2021-07-24 13:21:52,39.8403,-88.9548,78.66,88,1,10.36,mist
542,Ucluelet,CA,2021-07-24 13:21:52,48.9329,-125.5528,59.09,92,25,5.64,scattered clouds
543,Mangrol,IN,2021-07-24 13:21:52,21.1167,70.1167,82.87,84,100,16.73,overcast clouds
544,Sungai Padi,TH,2021-07-24 13:21:53,6.0851,101.8766,83.98,91,88,0.96,overcast clouds
545,Davila,PH,2021-07-24 13:21:53,18.4726,120.5763,81.91,88,100,27.54,very heavy rain
546,Meulaboh,ID,2021-07-24 13:21:53,4.1363,96.1285,80.49,79,100,2.93,light rain
547,Faanui,PF,2021-07-24 13:21:53,-16.4833,-151.75,77.86,69,21,14.72,few clouds
548,Hovd,MN,2021-07-24 13:21:54,48.0056,91.6419,76.44,29,90,16.42,overcast clouds
549,Mundo Nuevo,MX,2021-07-24 13:21:54,18.7,-95.5,77.5,81,98,2.13,overcast clouds
550,Binzhou,CN,2021-07-24 13:21:54,37.3667,118.0167,83.12,62,0,11.61,light rain
551,Rawson,AR,2021-07-24 13:21:55,-43.3002,-65.1023,44.17,41,100,10.67,overcast clouds
552,Kiunga,PG,2021-07-24 13:21:55,-6.1219,141.2906,72.57,100,100,0.36,moderate rain
553,Dori,BF,2021-07-24 13:21:55,14.0354,-0.0345,85.03,55,100,11.18,overcast clouds
554,Amboasary,MG,2021-07-24 13:21:56,-25.0333,46.3833,69.64,49,90,10.76,overcast clouds
555,Abu Samrah,SY,2021-07-24 13:21:56,35.3029,37.1841,97.03,24,0,13.38,clear sky
556,Westport,US,2021-07-24 13:21:56,41.1415,-73.3579,77.92,69,1,4.0,clear sky
557,Abu Dhabi,AE,2021-07-24 13:19:49,24.4667,54.3667,109.51,54,97,11.01,overcast clouds
558,Vaxjo,SE,2021-07-24 13:21:57,56.8777,14.8091,75.25,60,18,6.91,few clouds
559,Nunoa,PE,2021-07-24 13:21:57,-14.48,-70.6411,43.43,35,0,2.06,clear sky
560,Arraias,BR,2021-07-24 13:21:57,-12.9288,-46.9437,74.53,39,53,10.36,broken clouds
561,Pacific Grove,US,2021-07-24 13:19:13,36.6177,-121.9166,57.31,92,90,1.01,overcast clouds
562,Pangody,RU,2021-07-24 13:21:58,65.85,74.4859,59.29,79,100,5.46,light rain
563,The Valley,AI,2021-07-24 13:21:58,18.217,-63.0578,82.26,89,20,18.41,few clouds
564,Pekin,CN,2021-07-24 13:19:32,39.9075,116.3972,86.77,69,8,6.02,light rain
565,Grand-Lahou,CI,2021-07-24 13:21:59,5.1367,-5.0242,80.13,63,97,8.66,overcast clouds
566,Chkalovsk,RU,2021-07-24 13:21:59,56.7647,43.2433,62.19,56,100,6.78,overcast clouds
567,Khani,GE,2021-07-24 13:21:59,41.9563,42.9566,74.77,61,36,6.33,scattered clouds
568,Dalhousie,IN,2021-07-24 13:21:59,32.5333,75.9833,69.1,79,93,2.01,overcast clouds
569,San Borja,BO,2021-07-24 13:22:00,-14.8167,-66.85,75.9,56,0,3.06,clear sky
570,Mizan Teferi,ET,2021-07-24 13:22:00,6.9833,35.5833,64.15,97,99,2.08,light rain
571,Zhezkazgan,KZ,2021-07-24 13:22:00,47.8043,67.7144,98.44,13,42,7.9,scattered clouds
572,Cambridge,CA,2021-07-24 13:21:55,43.3601,-80.3127,71.22,82,75,1.01,broken clouds
573,Samarai,PG,2021-07-24 13:22:01,-10.6167,150.6667,79.59,88,97,12.06,overcast clouds
574,Banda Aceh,ID,2021-07-24 13:22:01,5.5577,95.3222,82.0,79,99,13.47,overcast clouds
575,Cabedelo,BR,2021-07-24 13:22:01,-6.9811,-34.8339,83.07,65,1,17.92,clear sky
576,Baykit,RU,2021-07-24 13:22:02,61.67,96.37,76.87,54,100,2.77,overcast clouds
577,Verkhoyansk,RU,2021-07-24 13:22:02,67.5447,133.385,68.49,53,100,6.08,overcast clouds
578,Garden City,US,2021-07-24 13:20:51,42.3256,-83.331,73.81,90,90,10.36,mist
579,Mayo,US,2021-07-24 13:22:03,38.8876,-76.5119,80.55,69,40,1.01,scattered clouds
580,Hua Hin,TH,2021-07-24 13:22:03,12.5707,99.9588,84.0,66,100,14.36,light rain
581,Cascais,PT,2021-07-24 13:22:03,38.6979,-9.4215,78.51,57,20,8.01,few clouds
582,Severo-Kurilsk,RU,2021-07-24 13:22:04,50.6789,156.125,54.12,96,81,3.74,broken clouds
583,Phalodi,IN,2021-07-24 13:22:04,27.1333,72.3667,99.81,35,30,5.14,scattered clouds
584,Tumaco,CO,2021-07-24 13:22:05,1.7986,-78.8156,77.72,79,94,11.9,overcast clouds
585,Hays,US,2021-07-24 13:22:05,30.0502,-98.0336,78.13,89,26,1.99,scattered clouds
586,Seydi,TM,2021-07-24 13:22:05,39.4816,62.9137,108.03,5,0,15.39,clear sky
587,Puerto Colombia,CO,2021-07-24 13:22:05,10.9878,-74.9547,80.69,87,100,11.05,overcast clouds
588,Saryg-Sep,RU,2021-07-24 13:22:06,51.5,95.6,61.97,96,100,1.68,overcast clouds
589,Sao Filipe,CV,2021-07-24 13:22:06,14.8961,-24.4956,74.12,74,68,8.46,broken clouds
590,Olafsvik,IS,2021-07-24 13:22:06,64.8945,-23.7142,51.87,94,100,10.8,overcast clouds
591,Campbell River,CA,2021-07-24 13:22:07,50.0163,-125.2446,62.6,91,75,3.44,broken clouds
592,Svetlogorsk,BY,2021-07-24 13:22:07,52.6333,29.7333,77.7,46,54,5.37,moderate rain
593,Erdemli,TR,2021-07-24 13:22:07,36.605,34.3084,87.26,60,1,11.32,clear sky
594,Tilichiki,RU,2021-07-24 13:22:08,60.4667,166.1,48.67,97,100,3.85,overcast clouds
595,Kaka,TM,2021-07-24 13:22:08,37.3482,59.6143,108.19,7,0,12.44,clear sky
596,Kupang,ID,2021-07-24 13:22:08,-10.1667,123.5833,72.34,79,21,7.78,few clouds
597,Dunedin,NZ,2021-07-24 13:22:09,-45.8742,170.5036,45.81,78,33,14.0,scattered clouds
598,Udachnyy,RU,2021-07-24 13:22:09,66.4167,112.4,65.35,49,68,5.77,broken clouds
599,Aksu,CN,2021-07-24 13:22:09,41.1231,80.2644,94.96,21,0,4.88,clear sky
600,Morehead,US,2021-07-24 13:22:10,37.2711,-87.1764,75.99,90,1,0.0,clear sky
601,San Quintin,MX,2021-07-24 13:22:10,30.4833,-115.95,67.08,91,100,6.06,overcast clouds
602,Pochutla,MX,2021-07-24 13:22:10,15.7432,-96.4661,77.83,65,100,4.23,overcast clouds
603,Swiebodzice,PL,2021-07-24 13:22:11,50.8598,16.3282,82.94,46,15,5.79,few clouds
604,Puerto Maldonado,PE,2021-07-24 13:22:11,-12.6,-69.1833,74.43,53,0,2.39,clear sky
605,Pozo Colorado,PY,2021-07-24 13:22:11,-23.4923,-58.7972,79.83,33,0,9.84,clear sky
606,Sarh,TD,2021-07-24 13:22:11,9.1429,18.3923,87.71,58,40,9.22,scattered clouds
607,Mnogovershinnyy,RU,2021-07-24 13:22:12,53.9353,139.9242,69.19,90,100,4.56,light rain
608,Bethanien,NA,2021-07-24 13:22:12,-26.502,17.1583,67.78,9,0,19.19,clear sky
609,Khash,IR,2021-07-24 13:22:12,28.2211,61.2158,97.9,11,36,2.42,scattered clouds
610,Ilhabela,BR,2021-07-24 13:22:13,-23.7781,-45.3581,71.65,48,0,0.49,clear sky
611,Porto Novo,BJ,2021-07-24 13:22:13,6.4965,2.6036,84.02,60,83,12.3,broken clouds
612,Thabazimbi,ZA,2021-07-24 13:22:13,-24.5917,27.4116,65.8,17,0,3.49,clear sky
613,Kenora,CA,2021-07-24 13:22:14,49.8167,-94.4337,68.97,56,20,8.05,smoke
614,Suntar,RU,2021-07-24 13:22:14,62.1444,117.6319,70.47,53,100,4.18,overcast clouds
615,Lima,PE,2021-07-24 13:19:23,-12.0432,-77.0282,61.05,77,90,6.91,overcast clouds
616,Honningsvag,NO,2021-07-24 13:22:14,70.9821,25.9704,45.75,88,100,25.08,overcast clouds
617,Posse,BR,2021-07-24 13:22:15,-14.0931,-46.3694,71.35,42,98,11.12,overcast clouds
618,Aasiaat,GL,2021-07-24 13:22:15,68.7098,-52.8699,37.94,96,62,11.14,broken clouds
619,Ames,US,2021-07-24 13:22:15,42.0347,-93.6199,79.11,83,75,6.91,broken clouds
620,Novyy Urengoy,RU,2021-07-24 13:22:16,66.0833,76.6333,57.7,86,100,7.29,light rain
621,Anadyr,RU,2021-07-24 13:22:16,64.75,177.4833,57.7,93,90,5.99,light intensity shower rain
622,Shu,KZ,2021-07-24 13:22:16,43.5983,73.7614,100.4,12,0,13.13,clear sky
623,Jizan,SA,2021-07-24 13:22:17,17.3333,42.6667,94.14,51,100,7.56,overcast clouds
624,Nuevitas,CU,2021-07-24 13:22:17,21.5453,-77.2644,81.84,83,10,7.87,clear sky
625,Mugur-Aksy,RU,2021-07-24 13:22:17,50.35,90.5,59.25,75,100,6.31,overcast clouds
626,Klyuchi,RU,2021-07-24 13:22:17,52.2667,79.1667,84.92,39,41,6.29,scattered clouds
627,Turayf,SA,2021-07-24 13:22:14,31.6725,38.6637,93.45,27,0,9.22,clear sky
628,Port Keats,AU,2021-07-24 13:22:18,-14.25,129.55,74.5,42,100,3.2,overcast clouds
629,Anahuac,MX,2021-07-24 13:22:18,27.2333,-100.15,76.5,76,0,11.5,clear sky
630,Lexington,US,2021-07-24 13:20:10,37.9887,-84.4777,71.94,80,1,3.44,clear sky
631,Mirnyy,RU,2021-07-24 13:22:19,62.5353,113.9611,64.47,63,93,5.44,overcast clouds
632,Chiredzi,ZW,2021-07-24 13:22:19,-21.05,31.6667,69.71,29,5,10.49,clear sky
633,Harper,LR,2021-07-24 13:22:19,4.375,-7.7169,79.18,65,100,8.63,overcast clouds
634,Tsaratanana,MG,2021-07-24 13:22:20,-16.7833,47.65,77.83,31,2,12.5,clear sky
635,Kut Chap,TH,2021-07-24 13:22:20,17.4257,102.5669,78.48,99,100,7.47,overcast clouds
636,Calvinia,ZA,2021-07-24 13:22:20,-31.4707,19.776,57.07,18,10,12.88,clear sky
637,Mae Sai,TH,2021-07-24 13:22:21,20.4335,99.8762,81.72,96,100,1.88,overcast clouds
638,Barra Patuca,HN,2021-07-24 13:18:15,15.8,-84.2833,80.08,80,100,5.26,overcast clouds
639,Belyy Gorodok,RU,2021-07-24 13:22:21,56.965,37.5125,63.54,50,100,7.23,overcast clouds
640,Januaria,BR,2021-07-24 13:22:21,-15.4833,-44.3667,72.73,45,6,9.48,clear sky
641,Shalakusha,RU,2021-07-24 13:22:22,62.2247,40.2539,60.57,42,100,8.25,overcast clouds
642,Zheleznodorozhnyy,RU,2021-07-24 13:22:22,55.7503,38.0042,71.15,43,100,7.81,overcast clouds
643,Yangjiang,CN,2021-07-24 13:22:22,21.85,111.9667,82.63,86,20,6.42,few clouds
644,Egvekinot,RU,2021-07-24 13:22:22,66.3167,-179.1667,44.56,98,100,3.65,overcast clouds
645,Negombo,LK,2021-07-24 13:22:23,7.2083,79.8358,80.46,83,98,14.05,overcast clouds
646,Velasco Ibarra,EC,2021-07-24 13:22:23,-1.05,-79.6167,69.8,93,100,5.39,overcast clouds
647,San Policarpo,PH,2021-07-24 13:22:24,12.1791,125.5072,84.07,65,5,14.09,clear sky
648,Vagur,FO,2021-07-24 13:22:24,61.4732,-6.8119,51.1,96,25,14.09,scattered clouds
649,Datong,CN,2021-07-24 13:20:24,40.0936,113.2914,79.9,52,99,6.93,overcast clouds
650,Hit,IQ,2021-07-24 13:18:22,33.6416,42.8251,110.97,13,0,7.9,clear sky
651,Llanes,ES,2021-07-24 13:22:24,43.4198,-4.7549,82.87,65,47,5.17,scattered clouds
652,Kirakira,SB,2021-07-24 13:22:25,-10.4544,161.9205,79.45,86,49,6.98,scattered clouds
653,Beyneu,KZ,2021-07-24 13:22:25,45.3167,55.2,96.42,25,2,9.55,clear sky
654,Alofi,NU,2021-07-24 13:20:10,-19.0595,-169.9187,75.09,100,86,3.44,light rain
655,Ayagoz,KZ,2021-07-24 13:22:25,47.9714,80.4392,85.42,24,0,13.22,clear sky
656,Boa Vista,BR,2021-07-24 13:22:25,2.8197,-60.6733,80.58,78,90,3.44,overcast clouds
657,Maragogi,BR,2021-07-24 13:22:26,-9.0122,-35.2225,78.76,68,41,14.65,scattered clouds
658,Maniitsoq,GL,2021-07-24 13:22:26,65.4167,-52.9,39.0,78,45,15.5,scattered clouds
659,Mackay,AU,2021-07-24 13:22:26,-21.15,149.2,67.05,59,0,5.41,clear sky
660,Corrales,US,2021-07-24 13:22:27,35.2378,-106.6067,66.65,83,75,3.44,broken clouds
661,San Ramon,US,2021-07-24 13:21:32,37.7799,-121.978,60.82,85,1,5.75,clear sky
662,Muzhi,RU,2021-07-24 13:22:27,65.3667,64.6667,66.61,53,83,13.62,broken clouds
663,Gao,ML,2021-07-24 13:22:28,16.6362,1.637,82.09,50,100,17.65,overcast clouds
664,Mezhdurechensk,RU,2021-07-24 13:22:28,53.6942,88.0603,71.94,87,100,2.37,light rain
665,Kitimat,CA,2021-07-24 13:22:28,54.0524,-128.6534,57.58,96,100,1.99,light rain
666,Dolores,AR,2021-07-24 13:22:29,-36.3132,-57.6792,52.05,55,100,13.73,overcast clouds
667,Brigantine,US,2021-07-24 13:22:29,39.4101,-74.3646,79.14,65,1,3.44,clear sky
668,Bam,IR,2021-07-24 13:22:29,29.106,58.357,104.74,8,4,14.5,clear sky
669,Lorengau,PG,2021-07-24 13:22:30,-2.0226,147.2712,81.03,80,19,6.85,few clouds
